id,serialNumber,locationName,latitude,longitude,coords_color,address,postalCode,status,rvm_remarks,model,rvm_val2,rvm_val3,rvm_val4,rvmOpeningHours
1089,B5052493,Block 121 Potong Pasir Avenue 1,1.335744,103.865544,Blue,"121 Potong Pasir Ave 1, 350121",350121,RUNNING,,,,,,Mon - Sun:  24 Hrs
1090,B5052359,Block 143 Potong Pasir Avenue 2,1.332880,103.866109,Blue,"143 Potong Pasir Ave 2, 350143",350143,RUNNING,,,,,,Mon - Sun:  24 Hrs
1091,B5052365,SHENG SIONG BLK 410A SIN MING AVENUE,1.363200,103.835400,Blue,"BLK 410A SIN MING AVENUE #01-02, 571410",571410,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1092,B5052633,SHENG SIONG BLK 122 ANG MO KIO AVE 3 ,1.370200,103.843200,Blue,"BLK 122 ANG MO KIO AVE 3 #01-1753/1755, 560122",560122,RUNNING,,,,,,Mon - Sun:  24 Hrs
1093,B9481032,SHENG SIONG BLK 233 ANG MO KIO AVE 3,1.367700,103.836300,Blue,"BLK 233 ANG MO KIO AVE 3 #01-1168, 560233",560233,RUNNING,,,,,,Mon - Sun:  24 Hrs
1094,B5481172,"SHENG SIONG BLK 2 ANG MO KIO DRIVE, ITE COLLEGE CENTRAL",1.377800,103.856300,Blue,"BLK 2 ANG MO KIO DRIVE #A1 - 12, 567720",567720,RUNNING,,,,,,Mon - Sun:  07:00 AM - 10:00 PM
1095,B5481036,SHENG SIONG BLK 18B CIRCUIT ROAD ,1.329200,103.888200,Blue,"BLK 18B CIRCUIT ROAD #01-260, 372018",372018,RUNNING,,,,,,Mon - Sun:  24 Hrs
1096,B5052546,SHENG SIONG BLK 231 SUMANG LANE,1.402000,103.892100,Blue,"BLK 231 SUMANG LANE #01-02, 820231",820231,RUNNING,,,,,,Mon - Sun:  24 Hrs
1097,B5481114,SHENG SIONG BLK 622D PUNGGOL CENTRAL,1.400500,103.910400,Blue,"BLK 622D PUNGGOL CENTRAL #01-06, 824622",824622,RUNNING,,,,,,Mon - Sun:  24 Hrs
1098,B5481101,SHENG SIONG BLK 338 ANCHORVALE CRESCENT ,1.399200,103.889600,Blue,"BLK 338 ANCHORVALE CRESCENT #01-11, 540338",540338,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1099,B5481115,SHENG SIONG BLK 465 FERNVALE ROAD ,1.398200,103.876600,Blue,"BLK 465 FERNVALE ROAD #01-05, 790465",790465,RUNNING,,,,,,Mon - Sun:  24 Hrs
1100,B5052481,SHENG SIONG BLK 473 FERNVALE STREET,1.397900,103.881500,Blue,"BLK 473 FERNVALE STREET #01-06, 790473",790473,RUNNING,,,,,,Mon - Sun:  24 Hrs
1101,B5481047,"SHENG SIONG BLK 6 POTONG PASIR AVE 2,  POTONG PASIR CC ",1.332700,103.867100,Blue,"BLK 6 POTONG PASIR AVE 2, POTONG PASIR CC #01-03, 358361",358361,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1102,B5481004,SHENG SIONG BLK 212 BIDADARI PARK DRIVE,1.342400,103.875700,Blue,"BLK 212 BIDADARI PARK DRIVE #03-10, 360212",360212,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1103,B5481138,SHENG SIONG BLK 221 MOUNT VERNON RD ,1.341600,103.880500,Blue,"BLK 221 MOUNT VERNON RD #01-01, 360221",360221,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1104,B5481192,FairPrice North Shore,1.417419,103.911336,Blue,"Blk 431A Northshore Drive, #01-02 S(821431), 821431",821431,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1111,B5481044,ANG MO SUPERMARKET-260 ANG MO KIO ST21,1.368900,103.834700,Blue,"BLK 260 ANG MO KIO ST 21 #01-05 SINGAPORE 560260, 560260",560260,OFFLINE,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1112,B5052353,FairPrice Blk 712 Ang Mo Kio Avenue 6,1.371400,103.847100,Blue,"Blk 712 Ang Mo Kio Ave 6 #01-4056 (560712), 560712",560712,RUNNING,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
1113,B5052367,FairPrice Serangoon Garden myVillage,1.365100,103.865100,Blue,"1 Maju Ave #B1-11 to # B1-K09 Serangoon Garden myVillage (556679), 556679",556679,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1114,B5052373,FairPrice 612 Punggol Drive,1.404800,103.908500,Blue,"Block 612 Punggol Drive #01-06, 820612",820612,RUNNING,,,,,,Mon - Sun:  24 Hrs
1115,B5481006,FairPrice ZhongShan Park,1.327000,103.846400,Blue,"20 Ah Hood Road #02-01 Zhong Shan Park (329984), 329984",329984,RUNNING,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
1116,B5481023,FairPrice Thomson Plaza,1.354900,103.830800,Blue,"301 Upper Thomson Rd #03-37/38 Thomson Plaza (574408), 574408",574408,RUNNING,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
1117,B5481045,FairPrice 682 Hougang Avenue 4,1.374530,103.885620,Blue,"Block 682 Hougang Avenue 4 #01-310, 530682",530682,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Blk 698B Hougang St 61 and Blk 658 Hougang Avenue 8. Check their status before heading over.",,,,,Mon - Sun:  08:00 AM - 10:00 PM
1118,B5481052,FairPrice SengKang East,1.386400,103.893300,Blue,"Block 279 Sengkang East Avenue #01-06, 540279",540279,RUNNING,,,,,,Mon - Sun:  24 Hrs
1119,B5481053,FairPrice Blk 635B Punggol Drive,1.397600,103.919800,Blue,"653B Punggol Drive #01-06, 822653",822653,RUNNING,,,,,,Mon - Sun:  24 Hrs
1120,B5481055,FairPrice Nex Mall,1.350700,103.871900,Blue,"23 Serangoon Central #03-42 Nex Mall , 556083",556083,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Cold Storage, NEX, #B2-44/45; SCARLETT, NEX, #04-12; Giant, Blk 266 Serangoon Central Drive. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
1122,B5481075,FairPrice Blk 279 Bishan Street 24,1.357200,103.843900,Blue,"Block 279 Bishan Street 24 #01-62/64, 570279",570279,RUNNING,,,,,,Mon - Sun:  24 Hrs
1123,B5052486,FairPrice Serangoon North Ave 1,1.369800,103.873000,Blue,"Block 152B Serangoon North Avenue 1 #01-384, 552152",552152,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is 526 Serangoon North Ave 4. Check its status before heading over.",,,,,Mon - Sun:  24 Hrs
1124,B5052504,FairPrice Lorong Limau,1.323800,103.855700,Blue,"Blk 80 Lorong Limau #01-191, 320080",320080,FULL,,,,,,Mon - Sun:  24 Hrs
1125,B5052564,FairPrice Punggol Oasis,1.403100,103.913200,Blue,"681 Punggol Drive Oasis Terraces #B1-01 (820681), 820681",820681,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1126,B5052630,FairPrice MacPherson Blossom,1.325200,103.890100,Blue,"Blk 76 Circuit Road, #02-13 (MacPherson Blossom) Singapore 370076, 370076",370076,FULL,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1127,B5052632,FairPrice Punggol Plaza,1.394200,103.913000,Blue,"Blk 168 Punggol Field Rd Punggol Plaza #03-01/02 (820168), 820168",820168,ERROR,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1128,B5052637,FairPrice Punggol Coast Mall,1.414900,103.912700,Blue,"98 Punggol Way #01-127 & #02-217 Punggol Coast Mall Tower 10 829857, 829857",829857,OFFLINE,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
1129,B5481102,FairPrice AMK Hub,1.369000,103.848100,Blue,"53 Ang Mo Kio Ave 3, Ang Mo Kio Hub #B2-40, 569933",569933,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are FairPrice Blk 712 Ang Mo Kio Avenue 6 and SCARLETT@Blk 710A, Ang Mo Kio Ave 8, #01-2625. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
1130,B5481118,FairPrice Serangoon Central,1.353900,103.870700,Blue,"Block 253 Serangoon Central Drive #01-241, 550253",550253,FULL,,,,,,Mon - Sun:  24 Hrs
1131,B5481120,FairPrice Hougang 202,1.357700,103.883800,Blue,"Blk 202 Hougang St 21 #01-00, 530202",530202,RUNNING,,,,,,Mon - Sun:  24 Hrs
1132,B5481130,FairPrice Rivervale Shores,1.386400,103.909300,Blue,"Block 170B Sengkang East Drive #01-11 542170, 542170",542170,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1133,B5481140,FairPrice Poiz Centre,1.331200,103.868100,Blue,"51 Upper Serangoon Road #01-30 to 32, 41 to 49 The Poiz Centre, 347697",347697,RUNNING,,,,,,Mon - Sun:  24 Hrs
1134,B5481147,FairPrice Blk 510 Bishan Street 13,1.348700,103.849800,Blue,"Blk 510 Bishan St 13 #01-520 (570510), 570510",570510,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1135,B5481182,FairPrice Finest Junction 8,1.351084,103.848945,Blue,"9 Bishan Place #B1-01 Junction 8 Shopping Centre (579837), 579837",579837,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1136,B5481189,FairPrice Blk 192 Toa Payoh Lorong 4,1.331840,103.850600,Blue,"Blk 192 Toa Payoh Lorong 4 #01-670/672, 310192",310192,RUNNING,,,,,,Mon - Sun:  24 Hrs
1138,B9051004,FairPrice Woodleigh Mall,1.339000,103.871500,Blue,"11 Bidadari Park Drive, B1-32/33, The Woodleigh Mall , 367803",367803,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Block 206A Woodleigh Link and SHENG SIONG ALKAFF CRESCENT. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
1139,B5052352,SHENG SIONG BLK 658 PUNGGOL EAST ,1.399800,103.919500,Blue,"BLK 658 PUNGGOL EAST #01-01, 820658",820658,RUNNING,,,,,,Mon - Sun:  24 Hrs
1140,B5052362,SHENG SIONG BLK 660A EDGEDALE PLAINS ,1.402500,103.916300,Blue,"BLK 660A EDGEDALE PLAINS #01-01 , 821660",821660,RUNNING,,,,,,Mon - Sun:  24 Hrs
1141,B5052550,SHENG SIONG BLK 671 EDGEFIELD PLAINS,1.405600,103.911900,Blue,"BLK 671 EDGEFIELD PLAINS #02-01, 820671",820671,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1142,B9051007,SHENG SIONG BLK 512 BISHAN STREET 13 ,1.349600,103.850000,Blue,"BLK 512 BISHAN STREET 13 #01-524, 570512",570512,RUNNING,,,,,,Mon - Sun:  24 Hrs
1143,B9051011,SHENG SIONG BLK 161 ANG MO KIO AVE  4,1.374200,103.839500,Blue,"BLK 161 ANG MO KIO AVE 4 #01-504, 560161",560161,RUNNING,,,,,,Mon - Sun:  24 Hrs
1144,B9051014,SHENG SIONG BLK 181 TOA PAYOH LORONG 4,1.333600,103.851000,Blue,"BLK 181 TOA PAYOH LORONG 4 #01-602, 310181",310181,RUNNING,,,,,,Mon - Sun:  24 Hrs
1145,B9481001,SHENG SIONG BLK 312A SUMANG LINK ,1.411400,103.900400,Blue,"312A SUMANG LINK #01-04, 821312",821312,RUNNING,,,,,,Mon - Sun:  24 Hrs
1146,B9481012,SHENG SIONG BLK 417 FERNVALE LINK,1.391600,103.879500,Blue,"BLK 417 FERNVALE LINK #01-11, 790417",790417,RUNNING,,,,,,
1147,B9481015,SHENG SIONG 19 SERANGOON NORTH AVE 5,1.375570,103.871880,Blue,"19 SERANGOON NORTH AVE 5 # 01-01, 554913",554913,RUNNING,,,,,,Mon - Sun:  24 Hrs
1148,B9481018,SHENG SIONG BLK 4 TOA PAYOH LORONG 7 ,1.339100,103.855800,Blue,"BLK 4 TOA PAYOH LORONG 7 #01-107/113, 310004",310004,RUNNING,,,,,,Mon - Sun:  24 Hrs
1149,B9481028,SHENG SIONG BLK 455 SENGKANG WEST AVE 5 ,1.391400,103.871100,Blue,"BLK 455 SENGKANG WEST AVE 5 #01-16, 790455",790455,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Block 400C Fernvale Ln and Block 461A Sengkang West Way. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
1154,B5481073,ANG MO SUPERMARKET-639 PUNGGOL DRIVE,1.399400,103.916000,Blue,"BLK 639 PUNGGOL DRIVE #01-01 SINGAPORE 820639, The Meadows, 820639",820639,OFFLINE,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1155,B5481100,Block 113B Alkaff Crescent,1.336080,103.872600,Blue,"113B Alkaff Cres, 342113",342113,RUNNING,,,,,,Mon - Sun:  24 Hrs
1156,B5481081,ACE SIGNATURE @ NTP,1.352100,103.860800,Blue,"151 Lorong Chuan #01-22, New Tech Park, 556741",556741,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1157,B9051013,Block 1 Lorong Lew Lian,1.350923,103.875386,Blue,"1 Lor Lew Lian, 531001",531001,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Cold Storage Serangoon Nex and SCARLETT@NEX. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
1158,B5481076,Cold Storage Sentosa Cove,1.247309,103.840105,Blue,"1 Cove Avenue Sentosa Arrival Plaza #02-07/10, 098537",098537,RUNNING,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1159,B5052500,Don Don Donki (City Square Mall),1.311400,103.856500,Blue,"180 Kitchener Road, City Square Mall, #B2 05/18, 208539",208539,RUNNING,,,,,,Mon - Sun:  09:00 AM - 12:00 AM
1160,B5052473,FairPrice Xtra VivoCity,1.264800,103.822800,Blue,"1 Habourfront Walk #B2-23/#01-23, Vivo City (098585), 098585",098585,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is Marks & Spencer VivoCity, #01-46. Check its status before heading over.",,,,,Mon - Sun:  08:00 AM - 11:00 PM
1161,B5481084,FairPrice 150 Towner Road,1.318000,103.859700,Blue,"150 Towner Rd #01-02 S(320150), 320150",320150,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1162,B5481110,FairPrice City Square Mall,1.311800,103.856600,Blue,"180 Kitchener Road #B1-09/10 City Square Mall (208539), 208539",208539,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Don Don Donki, City Square Mall, #B2-05/18 and MUSTAFA, 145 Syed Alwi Road. Check their status before heading over.",,,,,Mon - Sun:  08:00 AM - 11:00 PM
1164,B5481087,Marks & Spencer Vivo City,1.264700,103.823100,Blue,"1 HarbourFront Walk, #01-46 VivoCity, 098585",098585,RUNNING,,,,,,Mon - Sun:  10:00 AM - 10:00 PM
1165,B5052350,SCARLETT@BUGIS+,1.299600,103.854600,Blue,"201 VICTORIA STREET, #03-16/17 BUGIS+, 188067",188067,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
1166,B5052354,Block 113 Whampoa Road,1.325816,103.857193,Blue,"113 Whampoa Road, 320113",320113,FULL,,,,,,Mon - Sun:  24 Hrs
1167,B5052364,Cold Storage Plaza Singapura,1.300711,103.844900,Blue,"68 Orchard Road #B2-16 Plaza Singapura, 238839",238839,FULL,,,,,,Mon - Sun:  09:00 AM - 10:00 PM
1168,B5052372,Cold Storage Raffles City,1.294000,103.853100,Blue,"252 North Bridge Rd #B1-01/02 Raffles City, 179103",179103,RUNNING,,,,,,Mon - Sun:  08:30 AM - 10:00 PM
1169,B5052470,Cold Storage Suntec City,1.295000,103.858300,Blue,"3 Temasek Boulevard Suntec City Mall #B1-154/155/156, 038983",038983,RUNNING,,,,,,Mon - Sun:  09:00 AM - 10:00 PM
1170,B5052507,Cold Storage New Bahru,1.292800,103.838600,Blue,"46 Kim Yam Road #01-09, 239351",239351,RUNNING,,,,,,Mon - Sun:  08:30 AM - 10:00 PM
1171,B5052558,Jasons Deli by Cold Storage ION Orchard,1.303800,103.831700,Blue,"2 Orchard Turn #B4-01 ION Orchard, 238801",238801,RUNNING,,,,,,Mon - Sun:  10:00 AM - 10:00 PM
1172,B5481107,Cold Storage Aperia,1.309700,103.864300,Blue,"12 Kallang Avenue Aperia #01-47/51, 339511",339511,RUNNING,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1173,B5052368,Don Don Donki (Orchard Central),1.300800,103.839700,Blue,"181 Orchard Road, Orchard Central, #B2 01-10/30/43 & #B1 15-29/K7/K8, 238896",238896,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are FairPrice Finest The Centrepoint, #B1-09/10 and FairPrice Finest 111 Somerset, #01-01/02, #01-21/30. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
1174,B5052506,Cold Storage Holland Village,1.310200,103.795300,Blue,"211 Holland Avenue #01-02 04 05 Holland, 278967",278967,RUNNING,,,,,,"Sun - Thu:  07:00 AM - 10:00 PM, Fri - Sat:  07:00 AM - 11:00 PM"
1175,B5481020,Don Don Donki (100AM),1.274900,103.843400,Blue,"100 Tras Street, 100 AM, #02 01- 05/22-26 and #03 01-05/09-23, 079027",079027,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
1176,B5052479,Singapore Polytechnic (SP) T11A Building,1.310330,103.779160,Blue,"500 Dover Rd, 139651",139651,ERROR,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
1177,B5052513,Don Don Donki (Clarke Quay Central),1.289100,103.846700,Blue,"6 Eu Tong Sen Street, The Central, #B1 11-28/44-51, 059817",059817,OFFLINE,,,,,,Mon - Sun:  09:00 AM - 12:00 AM
1178,B5052544,Don Don Donki (Suntec City Mall),1.293200,103.857000,Blue,"3 Temasek Boulevard, Suntec City Mall, #02-379 to 387, 038983",038983,OFFLINE,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
1179,B5052358,FairPrice Havelock Road,1.289800,103.826700,Blue,"Blk 50 Havelock Rd #01-755 , 160050",160050,MAINTENANCE,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is Beo Crescent Market, 38A Beo Crescent. Check its status before heading over.",,,,,Mon - Sun:  24 Hrs
1180,B5052360,FairPrice Shaw Plaza,1.325279,103.851048,Blue,"360 Balestier Road Shaw Plaza Level 2 (329783), 329783",329783,RUNNING,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1181,B5052370,FairPrice Blk 476 Upper Serangoon View,1.377100,103.903500,Blue,"Block 476 Upper Serangoon View #02-18 (530476), 530476",530476,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1182,B5481017,FairPrice Kallang Bahru,1.321000,103.870700,Blue,"Blk 71 Kallang Bahru #01-529/#02-531 (330071), 330071",330071,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1183,B5481056,FairPrice Chinatown Point,1.285400,103.845000,Blue,"133 New Bridge Road #B1-01 Chinatown Point (059413), 059413",059413,OFFLINE,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
1184,B5052472,FairPrice Tanjong Pagar,1.275900,103.843000,Blue,"Block 1 Tanjong Pagar Plaza #01-01, 082001",082001,FULL,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is Don Don Donki, 100AM. Check its status before heading over.",,,,,Mon - Sun:  24 Hrs
1185,B5052487,FairPrice Finest Clarke Quay,1.290500,103.845900,Blue,"3B River Valley Road #01-04,#01-05, CQ @ Clarke Quay S(179021), 179019",179019,RUNNING,,,,,,"Mon - Fri:  08:00 AM - 11:00 PM, Sat - Sun:  08:00 AM - 12:00 AM"
1186,B5052488,FairPrice Finest Coronation Plaza,1.323900,103.809900,Blue,"587 Bukit Timah Rd #01-01 Coronation Plaza (269707), 269707",269707,RUNNING,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
1187,B5052494,FairPrice Dover Crescent,1.305100,103.781400,Blue,"Block 28 Dover Crescent #01-83 (130028), 130028",130028,RUNNING,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
1188,B5052498,FairPrice Dawson Place,1.292600,103.811400,Blue,"Blk 57 Dawson Rd #01-07 Dawson Place, 142057",142057,RUNNING,,,,,,Mon - Sun:  24 Hrs
1189,B5052503,FairPrice Hougang One,1.375500,103.879200,Blue,"No.1 Hougang St 91, #02-01 Hougang 1 (538692), 538692",538692,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1190,B5052516,FairPrice Blk 78A Telok Blangah Street 32,1.273200,103.809100,Blue,"78A TELOK BLANGAH STREET 32 #01-01,#01-02, 101078",101078,RUNNING,,,,,,Mon - Sun:  24 Hrs
1191,B5481099,FairPrice 5 Upper Boon Keng Road,1.312500,103.872700,Blue,"Block 5 Upper Boon Keng Road #01-05, 380005",380005,RUNNING,,,,,,Mon - Sun:  24 Hrs
1192,B5481128,FairPrice Finest 100AM,1.274600,103.843400,Blue,"100 Tras Street #B1-01 100AM (079027), 079027",079027,RUNNING,,,,,,Mon - Sun:  08:00 AM - 10:30 PM
1193,B5481160,FairPrice French Road,1.308900,103.861900,Blue,"Block 808 French Road #01-01 (200808), 200808",200808,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Cold Storage Aperia, #01-47/51 and Thai Supermarket Aperia, #01-20. Check their status before heading over.",,,,,Mon - Sun:  07:00 AM - 11:00 PM
1194,B5052361,Giant Ang Mo Kio Avenue 10,1.372700,103.854000,Blue,"Blk 525 Ang Mo Kio Ave 10 #01-2401/2403/2405, 560525",560525,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is Block 536 Ang Mo Kio Ave 10. Check its status before heading over.",,,,,Mon - Sun:  24 Hrs
1195,B5052517,Giant Ang Mo Kio Street 31,1.364800,103.847900,Blue,"Blk 316B Ang Mo Kio St 31 #01-11, 563316",563316,RUNNING,,,,,,Mon - Sun:  07:00 AM - 10:30 PM
1196,B5481136,Giant Telok Blangah Crescent,1.277800,103.819400,Blue,"Blk 8 Telok Blangah Crescent # 01-171, 090008",090008,RUNNING,,,,,,Mon - Sun:  06:00 AM - 11:00 PM
1197,B5052499,SHENG SIONG BLK 85 DAWSON ROAD ,1.295500,103.810000,Blue,"BLK 85 DAWSON ROAD #01-01, 141085",141085,RUNNING,,,,,,Mon - Sun:  24 Hrs
1198,B5481191,SHENG SIONG BLK 11 UPPER BOON KENG ROAD ,1.314200,103.870600,Blue,"BLK 11 UPPER BOON KENG ROAD #01-901, 380011",380011,RUNNING,,,,,,Mon - Sun:  24 Hrs
1199,B5052515,Meidi-Ya Millenia Walk,1.292100,103.859800,Blue,"9 RAFFLES BOULEVARD, #02-26-36, 039596",039596,RUNNING,,,,,,"Mon - Thu:  10:30 AM - 09:00 PM, Fri:  10:30 AM - 09:30 PM, Sat - Sun & PH:  10:00 AM - 09:30 PM"
1202,B5481025,Cold Storage UE Square,1.292100,103.842500,Blue,"No 81 Clemenceau Avenue #02-18 UE Square, 239917",239917,RUNNING,,,,,,Mon - Sun:  08:30 AM - 10:00 PM
1203,B5052483,Cold Storage Serangoon Nex,1.350819,103.872500,Blue,"23 Serangoon Central #B2-44/45 NEX, 556083",556083,RUNNING,,,,,,Mon - Sun:  24 Hrs
1204,B5052492,Cold Storage Anchorpoint,1.288628,103.804992,Blue,"370 Alexandra Road #B1- 03 - 10 Anchorpoint, 159953",159953,FULL,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1205,B5052496,Cold Storage Novena Square,1.319957,103.843900,Blue,"No 238 Thomson Road #01-29, 307683",307683,RUNNING,,,,,,Mon - Sun:  09:00 AM - 10:00 PM
1206,B5052626,Cold Storage Heartland Mall,1.359500,103.885100,Blue,"Blk 205 Hougang Street 21 #01-133 / 135 Heartland Mall, 530205",530205,RUNNING,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1207,B5481024,Don Don Donki (Square2),1.320700,103.844300,Blue,"10 Sinaran Drive, #B1 01-85, 307506",307506,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
1208,B5481007,FairPrice Holland Drive,1.309300,103.792600,Blue,"Block 36 Holland Drive #01-03/04/05 , 270036",270036,RUNNING,,,,,,Mon - Sun:  24 Hrs
1209,B5481009,FairPrice Finest Scotts Square,1.305800,103.832900,Blue,"6 Scotts Road #B1-03 to 07 and #B1-10 Scotts Square (228209), 228209",228209,RUNNING,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
1210,B5481015,FairPrice Rivervale Plaza,1.385579,103.902503,Blue,"118 Rivervale Drive #01-08 Rivervale Plaza, 540118",540118,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Block 117B Rivervale Drive and Block 116B Rivervale Drive. Check their status before heading over.",,,,,Mon - Sun:  08:00 AM - 10:00 PM
1211,B5481018,FairPrice Toa Payoh Hub,1.333000,103.847000,Blue,"Blk 500 Lorong 6 Toa Payoh #B1-32/#01-33 (310500), 310500",310500,RUNNING,,,,,,Mon - Sun:  07:00 AM - 12:00 AM
1212,B5052509,FairPrice 29A Ghim Moh Link,1.308600,103.784700,Blue,"Bock 29A Ghim Moh Link #01-01, 271029",271029,RUNNING,,,,,,Mon - Sun:  24 Hrs
1213,B5052563,FairPrice Blk 227 Compassvale Link,1.382400,103.894000,Blue,"Block 277C Compassvale Link #01-13, 543277",543277,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are SHENG SIONG Blk 266, #01-02 and FairPrice Finest Sengkang Grand, #B1-14. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
1214,B5052634,FairPrice Kang Kar Mall,1.371800,103.894100,Blue,"100 Hougang Ave 10 #01-01/#02-01 Kang Kar Mall , 538767",538767,FULL,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are FairPrice Hougang Mall, #B1-07 and Blk 466 Hougang Avenue 8. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
1215,B5052635,FairPrice Seletar Mall,1.391200,103.876000,Blue,"33 Sengkang West Avenue #B2-24 Seletar Mall, 797653",797653,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Block 406C Fernvale Road; Block 410A Fernvale Rd; Block 433B Sengkang West Way. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
